iter	Logloss
5022	0.002485408972
5023	0.00248540866
5024	0.00248427774
5025	0.002484092002
5026	0.002482362211
5027	0.002482359751
5028	0.002481847269
5029	0.002481845546
5030	0.002481844361
5031	0.002479992581
5032	0.002478178434
5033	0.002478174656
5034	0.002478173052
5035	0.002476858837
5036	0.002476849104
5037	0.002475658165
5038	0.0024756389
5039	0.002475638364
5040	0.002475633784
5041	0.002474505405
5042	0.002474503103
5043	0.002473969213
5044	0.002473588867
5045	0.002473588226
5046	0.002473200243
5047	0.00247319937
5048	0.002472495951
5049	0.002471403784
5050	0.002471403624
5051	0.002470593677
5052	0.002470584814
5053	0.002469589689
5054	0.002467827003
5055	0.002467826165
5056	0.002467825208
5057	0.0024678246
5058	0.002467198908
5059	0.002466531718
5060	0.002466416576
5061	0.002466416394
5062	0.00246464916
5063	0.00246463301
5064	0.002464632271
5065	0.002463725729
5066	0.002463724461
5067	0.002463723749
5068	0.002462842599
5069	0.002462839485
5070	0.002462830667
5071	0.002462821378
5072	0.002462820607
5073	0.002462820607
5074	0.002460574693
5075	0.002458026665
5076	0.002458015847
5077	0.002457561757
5078	0.00245755929
5079	0.002457558763
5080	0.00245755473
5081	0.002457545898
5082	0.002457526023
5083	0.002457513705
5084	0.002457508921
5085	0.002456567652
5086	0.002456566651
5087	0.002456565492
5088	0.002456483757
5089	0.00245547775
5090	0.002455467719
5091	0.002455462903
5092	0.002454369402
5093	0.002452026753
5094	0.002451129661
5095	0.002451129132
5096	0.002451128632
5097	0.002451064234
5098	0.002451064198
5099	0.002451059184
5100	0.002450467717
5101	0.002450467436
5102	0.002449942014
5103	0.002449937563
5104	0.002448774446
5105	0.002448774328
5106	0.002448591856
5107	0.002447736716
5108	0.002447736572
5109	0.002447735657
5110	0.002447735657
5111	0.002447735403
5112	0.002445205785
5113	0.002444878772
5114	0.002444873749
5115	0.002443330002
5116	0.002443328735
5117	0.002443327741
5118	0.002443326581
5119	0.002443325588
5120	0.002442381127
5121	0.002442377319
5122	0.002441390888
5123	0.002440139075
5124	0.002440135726
5125	0.002439777235
5126	0.002439500958
5127	0.002439500956
5128	0.00243949912
5129	0.002439499048
5130	0.002439485378
5131	0.002438373469
5132	0.002438371117
5133	0.002438023931
5134	0.002438017305
5135	0.002438017212
5136	0.002438017176
5137	0.002437669357
5138	0.002437668376
5139	0.002436828465
5140	0.002435315855
5141	0.002435311426
5142	0.002435311352
5143	0.002435311352
5144	0.002435311352
5145	0.002435311352
5146	0.002435309304
5147	0.002435014869
5148	0.002435012161
5149	0.002433665163
5150	0.002433662574
5151	0.002433662532
5152	0.002433660277
5153	0.00243365902
5154	0.00243365902
5155	0.002432552057
5156	0.002431581573
5157	0.002431579341
5158	0.002431579083
5159	0.00243157907
5160	0.002431534189
5161	0.002431523199
5162	0.002431519193
5163	0.00243151883
5164	0.002430951482
5165	0.002430950512
5166	0.002430394035
5167	0.002429330222
5168	0.002428553629
5169	0.002428553182
5170	0.002428551976
5171	0.00242807876
5172	0.002427613477
5173	0.002426376981
5174	0.002426375671
5175	0.002426372147
5176	0.002426371157
5177	0.002424566206
5178	0.002424565983
5179	0.002424565711
5180	0.0024241072
5181	0.002422811518
5182	0.002422796333
5183	0.002422792134
5184	0.00242278717
5185	0.002422670081
5186	0.002422669277
5187	0.002422381842
5188	0.002421468198
5189	0.002421468002
5190	0.002421467616
5191	0.002421467312
5192	0.002420334602
5193	0.00242033226
5194	0.002419819822
5195	0.002419806668
5196	0.002419638441
5197	0.002418095183
5198	0.002418095183
5199	0.002417591272
5200	0.002417590335
5201	0.002417589964
5202	0.002417589801
5203	0.002417588767
5204	0.002415285884
5205	0.002415284578
5206	0.002415284095
5207	0.002414787718
5208	0.002414769397
5209	0.002414769367
5210	0.002414768227
5211	0.00241476787
5212	0.002414766697
5213	0.002414766679
5214	0.002414766049
5215	0.002414765987
5216	0.002414765615
5217	0.002414759827
5218	0.002414271819
5219	0.00241382527
5220	0.002413461494
5221	0.002413460953
5222	0.002413452593
5223	0.002413451217
5224	0.002413401339
5225	0.002412920343
5226	0.002412906435
5227	0.002412379867
5228	0.002412377495
5229	0.002412375262
5230	0.002411967728
5231	0.002411148996
5232	0.002411147933
5233	0.002411147933
5234	0.002411144546
5235	0.002411143912
5236	0.00241114367
5237	0.002410106915
5238	0.002407798883
5239	0.002407153393
5240	0.002407136222
5241	0.002407135951
5242	0.002407135881
5243	0.002407133166
5244	0.002405788362
5245	0.002405787425
5246	0.002405787137
5247	0.002405777093
5248	0.002403834841
5249	0.002403833984
5250	0.002403830592
5251	0.002403824053
5252	0.002403821365
5253	0.002403676982
5254	0.00240239871
5255	0.00240239846
5256	0.002402397946
5257	0.002402397423
5258	0.002402396927
5259	0.00240239359
5260	0.002402393099
5261	0.002402055691
5262	0.002402055559
5263	0.002402044114
5264	0.002400660501
5265	0.002397924606
5266	0.002397924125
5267	0.002396784012
5268	0.002396783225
5269	0.002396765085
5270	0.002396764702
5271	0.002396640098
5272	0.002395617375
5273	0.002394209216
5274	0.002394176816
5275	0.002393174405
5276	0.002393107069
5277	0.002393104203
5278	0.002392424529
5279	0.002392357789
5280	0.002392355061
5281	0.002392354709
5282	0.002392348061
5283	0.002389026438
5284	0.002388094562
5285	0.002386958009
5286	0.00238695771
5287	0.002386629176
5288	0.002386629114
5289	0.002386380118
5290	0.002386376208
5291	0.002386366157
5292	0.00238506339
5293	0.002385059282
5294	0.002385055627
5295	0.002385053361
5296	0.002385045244
5297	0.002385044144
5298	0.002382625983
5299	0.002382621962
5300	0.002382618247
5301	0.002382617108
5302	0.002382270299
5303	0.002382244319
5304	0.002382242315
5305	0.002382237646
5306	0.002382235282
5307	0.002381737885
5308	0.002381720986
5309	0.002381720843
5310	0.002381719798
5311	0.00238171881
5312	0.002381718732
5313	0.002381718615
5314	0.002381718138
5315	0.002380850478
5316	0.00237985916
5317	0.002379348569
5318	0.002379348153
5319	0.002379347802
5320	0.002379347076
5321	0.002378534782
5322	0.002378532365
5323	0.002378521238
5324	0.002378519184
5325	0.002378518861
5326	0.002378517864
5327	0.002378517168
5328	0.002378509779
5329	0.002378507003
5330	0.002376640654
5331	0.00237664011
5332	0.002376639731
5333	0.002376639614
5334	0.002376639524
5335	0.002376568077
5336	0.002375772271
5337	0.002375757117
5338	0.002375755885
5339	0.002375754014
5340	0.002375749346
5341	0.002375748737
5342	0.00237574845
5343	0.002375740373
5344	0.002375258313
5345	0.002375257982
5346	0.002375257982
5347	0.002374979429
5348	0.002372884515
5349	0.002372004855
5350	0.002370817179
5351	0.002370816716
5352	0.002368870278
5353	0.002367847972
5354	0.002367846815
5355	0.002367845771
5356	0.002367843674
5357	0.002367830884
5358	0.00236773629
5359	0.002367736166
5360	0.002366487777
5361	0.002366482688
5362	0.002365261508
5363	0.002365258113
5364	0.002364803272
5365	0.002364791375
5366	0.002364791081
5367	0.002364308761
5368	0.002364307299
5369	0.002363148605
5370	0.002362420997
5371	0.002362418695
5372	0.0023624015
5373	0.002362393502
5374	0.002362276505
5375	0.00236227649
5376	0.00236227649
5377	0.002362274569
5378	0.002361829325
5379	0.002360870477
5380	0.002360867303
5381	0.002360866669
5382	0.002360428128
5383	0.002360426204
5384	0.002360426068
5385	0.002359652761
5386	0.002359652745
5387	0.002358680922
5388	0.002358680523
5389	0.002358679102
5390	0.002357608458
5391	0.002357592504
5392	0.00235759001
5393	0.002357576203
5394	0.002357574841
5395	0.002357572033
5396	0.002356416201
5397	0.002356414231
5398	0.00235598336
5399	0.002355983121
5400	0.002355981886
5401	0.002355974243
5402	0.002355971336
5403	0.002355656047
5404	0.00235565583
5405	0.002354907305
5406	0.002354907098
5407	0.0023549061
5408	0.002354905737
5409	0.0023549057
5410	0.0023549057
5411	0.002354905359
5412	0.002353436372
5413	0.002353436093
5414	0.002353027703
5415	0.00235302731
5416	0.00235302388
5417	0.002352604974
5418	0.002352350784
5419	0.002352349381
5420	0.002352344782
5421	0.002352330189
5422	0.002352050164
5423	0.002352044775
5424	0.002352044668
5425	0.00235163205
5426	0.002351225313
5427	0.002351225027
5428	0.002350824002
5429	0.002349863358
5430	0.002349861948
5431	0.002348088297
5432	0.002348085482
5433	0.00234808534
5434	0.002347228309
5435	0.00234722118
5436	0.002347216382
5437	0.002346437497
5438	0.002345198127
5439	0.002345197378
5440	0.002345196888
5441	0.002345196677
5442	0.002345193938
5443	0.002344800267
5444	0.002344800195
5445	0.002344799528
5446	0.002344796694
5447	0.002344780042
5448	0.002343324721
5449	0.002343324219
5450	0.002343323563
5451	0.002342935199
5452	0.002340094125
5453	0.002339788827
5454	0.002339405813
5455	0.002339405688
5456	0.0023391928
5457	0.002339192118
5458	0.002339191875
5459	0.002339191501
5460	0.002339190942
5461	0.002339190213
5462	0.002339189791
5463	0.002337928245
5464	0.00233755019
5465	0.002333783999
5466	0.002333413137
5467	0.002333411326
5468	0.002331409614
5469	0.002331409566
5470	0.002331407029
5471	0.002331404775
5472	0.0023314042
5473	0.002331391991
5474	0.002331381302
5475	0.002331373589
5476	0.002331370685
5477	0.002331368643
5478	0.002331001766
5479	0.002331001214
5480	0.002331001129
5481	0.00233063892
5482	0.002330638029
5483	0.002330636728
5484	0.002330454902
5485	0.002330453716
5486	0.002330452984
5487	0.002330451681
5488	0.002329535235
5489	0.002329535192
5490	0.002329534428
5491	0.002329534081
5492	0.002328672673
5493	0.002328671629
5494	0.00232669538
5495	0.00232669538
5496	0.002325840381
5497	0.002325832846
5498	0.002325826649
5499	0.002325527387
5500	0.002325527215
5501	0.002324697619
5502	0.002324696909
5503	0.002324694318
5504	0.002324693146
5505	0.002324692478
5506	0.002324685077
5507	0.002324685077
5508	0.002324685016
5509	0.002324673858
5510	0.002324672565
5511	0.002324672194
5512	0.002324664882
5513	0.002324663816
5514	0.002324655595
5515	0.002324655255
5516	0.002324652326
5517	0.002323115564
5518	0.002323111863
5519	0.002323110708
5520	0.002323108135
5521	0.00232310125
5522	0.002323101203
5523	0.002323001545
5524	0.002322646206
5525	0.002321386969
5526	0.002321378824
5527	0.002321378704
5528	0.002321166114
5529	0.002321025438
5530	0.002321023058
5531	0.00232102266
5532	0.002321017268
5533	0.002320528496
5534	0.002319116664
5535	0.002317827174
5536	0.002317826278
5537	0.002317475914
5538	0.002317275411
5539	0.00231626479
5540	0.002316257332
5541	0.00231591217
5542	0.002315905531
5543	0.002315564752
5544	0.002315562839
5545	0.002315562234
5546	0.002315225747
5547	0.002315225133
5548	0.002314793367
5549	0.002314793031
5550	0.002314792934
5551	0.00231478589
5552	0.002314785124
5553	0.00231477021
5554	0.00231477021
5555	0.002313615402
5556	0.002313614634
5557	0.002313359523
5558	0.002312866761
5559	0.002312866644
5560	0.002312865258
5561	0.002311714581
5562	0.002311397417
5563	0.002310281372
5564	0.002306022238
5565	0.002306021184
5566	0.002306018997
5567	0.002305689906
5568	0.002305687125
5569	0.002305686073
5570	0.002305361004
5571	0.002305359385
5572	0.002305359244
5573	0.002305358784
5574	0.002305358441
5575	0.00230535829
5576	0.002305037126
5577	0.002305034393
5578	0.002305027645
5579	0.002305026081
5580	0.002305025555
5581	0.002304708211
5582	0.002302470126
5583	0.002302469966
5584	0.002301422426
5585	0.00230022675
5586	0.002299146117
5587	0.0022991391
5588	0.002299138961
5589	0.002298822978
5590	0.002298278966
5591	0.0022982783
5592	0.002298277374
5593	0.002298277374
5594	0.002297314923
5595	0.002297036799
5596	0.00229648029
5597	0.002296480097
5598	0.002296462675
5599	0.002296344491
5600	0.002296342736
5601	0.00229588997
5602	0.002295889902
5603	0.002295889309
5604	0.002295881903
5605	0.002295881903
5606	0.002295763084
5607	0.002295445118
5608	0.002295435759
5609	0.002295435759
5610	0.002295424069
5611	0.002295421371
5612	0.002295420498
5613	0.002295407455
5614	0.002295404437
5615	0.002294208495
5616	0.00229420761
5617	0.002294207257
5618	0.002294040793
5619	0.002294040759
5620	0.002294028916
5621	0.002294028916
5622	0.002293958059
5623	0.002293956193
5624	0.002293952684
5625	0.00229364085
5626	0.002293635919
5627	0.002291639848
5628	0.002291528918
5629	0.002291528654
5630	0.002291505745
5631	0.002291505147
5632	0.00229150438
5633	0.002291503469
5634	0.002290416819
5635	0.002290398292
5636	0.002290397944
5637	0.002290089185
5638	0.002290088681
5639	0.00228978365
5640	0.002289782058
5641	0.002288927165
5642	0.002288924326
5643	0.002288882882
5644	0.002288857975
5645	0.00228809996
5646	0.002287383484
5647	0.002285906728
5648	0.002285891081
5649	0.002285142621
5650	0.002283840315
5651	0.002283839566
5652	0.0022834642
5653	0.002283463674
5654	0.00228345809
5655	0.002282640532
5656	0.002282640356
5657	0.002282639868
5658	0.002282638146
5659	0.002282637454
5660	0.002282636392
5661	0.00228233805
5662	0.00228233805
5663	0.002282329825
5664	0.002282312431
5665	0.002282311752
5666	0.002282310107
5667	0.002281519026
5668	0.002281515477
5669	0.002280830367
5670	0.002280679499
5671	0.002280673911
5672	0.002280673536
5673	0.002280379054
5674	0.002280360567
5675	0.002279821693
5676	0.002279816221
5677	0.002279804671
5678	0.002279797082
5679	0.002279796284
5680	0.002279785125
5681	0.002279781744
5682	0.002278746272
5683	0.002278741953
5684	0.002278559373
5685	0.002278338755
5686	0.002278338547
5687	0.002278337792
5688	0.002277587786
5689	0.002277414079
5690	0.002277413772
5691	0.002277413292
5692	0.002277123993
5693	0.002275548285
5694	0.00227554511
5695	0.002275542025
5696	0.002275256049
5697	0.002275255953
5698	0.002275249236
5699	0.002275248334
5700	0.002274965463
5701	0.002274955423
5702	0.002274221696
5703	0.002274220405
5704	0.002274220085
5705	0.002274220066
5706	0.002272559135
5707	0.00227255853
5708	0.002272194612
5709	0.00227219397
5710	0.002272193747
5711	0.002271368346
5712	0.002271367799
5713	0.00227136445
5714	0.002271361103
5715	0.002271360951
5716	0.002271226418
5717	0.002271225494
5718	0.002271225454
5719	0.002271224472
5720	0.0022712221
5721	0.002271221895
5722	0.002271220642
5723	0.002271220512
5724	0.002271216294
5725	0.002270937632
5726	0.002270935008
5727	0.002270931239
5728	0.002270816021
5729	0.002270810708
5730	0.002268216368
5731	0.002268216152
5732	0.002267942867
5733	0.002267942414
5734	0.002267672461
5735	0.002267030151
5736	0.002267028318
5737	0.002265847857
5738	0.002265837315
5739	0.002265836748
5740	0.002265836748
5741	0.002265836344
5742	0.002264445621
5743	0.002264443861
5744	0.002264441011
5745	0.00226327612
5746	0.002263271048
5747	0.002263270659
5748	0.002261411089
5749	0.002259322903
5750	0.002259321427
5751	0.002259308997
5752	0.00225930678
5753	0.002259138377
5754	0.002259137567
5755	0.002257279289
5756	0.002257278588
5757	0.002257273056
5758	0.002257264167
5759	0.002257264167
5760	0.00225726258
5761	0.0022557488
5762	0.002255044936
5763	0.002255043985
5764	0.002255043342
5765	0.002254770926
5766	0.002254768382
5767	0.002254768382
5768	0.002254765147
5769	0.002254764791
5770	0.002254517125
5771	0.002254514523
5772	0.002254509244
5773	0.002254011081
5774	0.002252718088
5775	0.00225181538
5776	0.002251189244
5777	0.002251188993
5778	0.002251169175
5779	0.002250999196
5780	0.002250994035
5781	0.00225063669
5782	0.002250636219
5783	0.002249946227
5784	0.002249010775
5785	0.002247528997
5786	0.002245975424
5787	0.00224566292
5788	0.002245660561
5789	0.002245657197
5790	0.002245202613
5791	0.002245202317
5792	0.00224520226
5793	0.002245201749
5794	0.002245201262
5795	0.002245200309
5796	0.002244896303
5797	0.00224438444
5798	0.002243412339
5799	0.002243411926
5800	0.002243410099
5801	0.002243047426
5802	0.002243045554
5803	0.002243045326
5804	0.002242412619
5805	0.002242153394
5806	0.002242148408
5807	0.002242147896
5808	0.002242146396
5809	0.002242133893
5810	0.002240274204
5811	0.002238816515
5812	0.002237584823
5813	0.002236561884
5814	0.002236556808
5815	0.00223633037
5816	0.002236330331
5817	0.002236328315
5818	0.002236328049
5819	0.002236299904
5820	0.002235887743
5821	0.002235887464
5822	0.002235886714
5823	0.0022350875
5824	0.002234906798
5825	0.002234900823
5826	0.002234890054
5827	0.00223488586
5828	0.002234881574
5829	0.002234173798
5830	0.002233917713
5831	0.002233912273
5832	0.002233908094
5833	0.002233483096
5834	0.002233482231
5835	0.002233135533
5836	0.002232460521
5837	0.002231669348
5838	0.002231646785
5839	0.002230159755
5840	0.002230151079
5841	0.002230150919
5842	0.002228470856
5843	0.00222646744
5844	0.002226466943
5845	0.002226465963
5846	0.002226449084
5847	0.002226119203
5848	0.002226118048
5849	0.002224357689
5850	0.002224357643
5851	0.002223164425
5852	0.002223162988
5853	0.002222552493
5854	0.002220796246
5855	0.002220795953
5856	0.002220573518
5857	0.00222057306
5858	0.002220557424
5859	0.002220556964
5860	0.002220555618
5861	0.00222055478
5862	0.002217837946
5863	0.002217837672
5864	0.002213907687
5865	0.002212776428
5866	0.002212145084
5867	0.002209518066
5868	0.002209517716
5869	0.002209517337
5870	0.002208835576
5871	0.002207511344
5872	0.002207495942
5873	0.002207494554
5874	0.002207492312
5875	0.002207492089
5876	0.002207465158
5877	0.002207448714
5878	0.002207447995
5879	0.002207446649
5880	0.002207445778
5881	0.002207445778
5882	0.002204409663
5883	0.00220440873
5884	0.00220422634
5885	0.002204225529
5886	0.002204220891
5887	0.002202950023
5888	0.002202025109
5889	0.002202024312
5890	0.002201584178
5891	0.002201582723
5892	0.002201328735
5893	0.002201143519
5894	0.002201135907
5895	0.002201135288
5896	0.002199212023
5897	0.002199209393
5898	0.002199206247
5899	0.002196220213
5900	0.00219528819
5901	0.002195288174
5902	0.002195285087
5903	0.002194937625
5904	0.002194936927
5905	0.002194936052
5906	0.002194935956
5907	0.002194248236
5908	0.00219424689
5909	0.0021942437
5910	0.002194243137
5911	0.002194237048
5912	0.002194234912
5913	0.002194233428
5914	0.002192842324
5915	0.002192840621
5916	0.002192589042
5917	0.002192118431
5918	0.002192115939
5919	0.002192112602
5920	0.002192104419
5921	0.002191525815
5922	0.002190785233
5923	0.002190782851
5924	0.002189891832
5925	0.002189889422
5926	0.002189875353
5927	0.002189594872
5928	0.002189594872
5929	0.00218799522
5930	0.002187293482
5931	0.002187277016
5932	0.002187272613
5933	0.00218564222
5934	0.002183352123
5935	0.002181069892
5936	0.00217996575
5937	0.002178892067
5938	0.002178891254
5939	0.002178891219
5940	0.002178890904
5941	0.002177872569
5942	0.002177275711
5943	0.002173543902
5944	0.002172525464
5945	0.002171614764
5946	0.002170229287
5947	0.002168206497
5948	0.002168201903
5949	0.002168200928
5950	0.002166738314
5951	0.002166737794
5952	0.002165071704
5953	0.002165067195
5954	0.002164291473
5955	0.002164291473
5956	0.002164291342
5957	0.002163871162
5958	0.002163867236
5959	0.002163866238
5960	0.002163865284
5961	0.002163862241
5962	0.002163861454
5963	0.002163355337
5964	0.002163200753
5965	0.002162295699
5966	0.002162291015
5967	0.002162290976
5968	0.002162232831
5969	0.002162227943
5970	0.00216170523
5971	0.002161704148
5972	0.002161695486
5973	0.002161694923
5974	0.002161071577
5975	0.002160627529
5976	0.002160622647
5977	0.002158720967
5978	0.002158720583
5979	0.002158719155
5980	0.002158511111
5981	0.002158506993
5982	0.002158181409
5983	0.002157941175
5984	0.002157887813
5985	0.002154512664
5986	0.002153298861
5987	0.00215244755
5988	0.002152447124
5989	0.002152445682
5990	0.002152444577
5991	0.002152444577
5992	0.002152439795
5993	0.002150981003
5994	0.002149851555
5995	0.002149850606
5996	0.002149849674
5997	0.002149518477
5998	0.002149514811
5999	0.002149510906
6000	0.002149508873
6001	0.002149506349
6002	0.002149506187
6003	0.002149330158
6004	0.002149329803
6005	0.002148655904
6006	0.002148655573
6007	0.002148419425
6008	0.002146860285
6009	0.002146837952
6010	0.002146086661
6011	0.0021458428
6012	0.002145841938
6013	0.002144915732
6014	0.002144897312
6015	0.002143237814
6016	0.002143237783
6017	0.002143237088
6018	0.00214303789
6019	0.002143027567
6020	0.002143021402
6021	0.002142748415
6022	0.002141666516
6023	0.002141666516
6024	0.00214115098
6025	0.002141149745
6026	0.002140455976
6027	0.002140455637
6028	0.002140454358
6029	0.002140453786
6030	0.002139949759
6031	0.002139711057
6032	0.002139707096
6033	0.002138960073
6034	0.00213895997
6035	0.002138412492
6036	0.002138406386
6037	0.002138406149
6038	0.002138405946
6039	0.002138405213
6040	0.002138389885
6041	0.002138387595
6042	0.002138385586
6043	0.002138384563
6044	0.00213815428
6045	0.002137344322
6046	0.002137342268
6047	0.002137342159
6048	0.002137337894
6049	0.002137205476
6050	0.002137202265
6051	0.002137200784
6052	0.002135431051
6053	0.002135430937
6054	0.002135430899
6055	0.002135430398
6056	0.002135429585
6057	0.002135423766
6058	0.002134053582
6059	0.002134051681
6060	0.002133575732
6061	0.002133570542
6062	0.002133568184
6063	0.002133372886
6064	0.002133372575
6065	0.002133371188
6066	0.002133369834
6067	0.002133144005
6068	0.0021331424
6069	0.002131497148
6070	0.002131494911
6071	0.002131272974
6072	0.002131272613
6073	0.002131268233
6074	0.002129991827
6075	0.002129991827
6076	0.00212999173
6077	0.002129526877
6078	0.002129526408
6079	0.002129525841
6080	0.00212870936
6081	0.002128709017
6082	0.002128707521
6083	0.002128706167
6084	0.002128682034
6085	0.002128676688
6086	0.002128676009
6087	0.002128411556
6088	0.002128410184
6089	0.002128404617
6090	0.002128175721
6091	0.002128174801
6092	0.002127584063
6093	0.002126576468
6094	0.002126570966
6095	0.002125258846
6096	0.002123526754
6097	0.002122842045
6098	0.002122841369
6099	0.002122840799
6100	0.002122835276
6101	0.002122833737
6102	0.002122833408
6103	0.002122831355
6104	0.002122760791
6105	0.002122759646
6106	0.002121713162
6107	0.002120971666
6108	0.002120956986
6109	0.002120269466
6110	0.002120269331
6111	0.002120268506
6112	0.002119692394
6113	0.002119692127
6114	0.002119691565
6115	0.002119691529
6116	0.002118832957
6117	0.002118832344
6118	0.002118831947
6119	0.002118548257
6120	0.002117021204
6121	0.002117020594
6122	0.002117012331
6123	0.002116546336
6124	0.002116545155
6125	0.002116541927
6126	0.002116403351
6127	0.002115937605
6128	0.00211593685
6129	0.002115936147
6130	0.002115746129
6131	0.002115515446
6132	0.002115512628
6133	0.00211532465
6134	0.002115324484
6135	0.002115313392
6136	0.002115311468
6137	0.00211509395
6138	0.002115083826
6139	0.002115077549
6140	0.002115075687
6141	0.002115075157
6142	0.002115064155
6143	0.002115063491
6144	0.002115062672
6145	0.002115061774
6146	0.002114877213
6147	0.002114871385
6148	0.002114657735
6149	0.002114656815
6150	0.002114237523
6151	0.002114235119
6152	0.002114234989
6153	0.002114233888
6154	0.002114227293
6155	0.002114015649
6156	0.002112421995
6157	0.002112418939
6158	0.002112418571
6159	0.002112398941
6160	0.002111358765
6161	0.002111357874
6162	0.002111355594
6163	0.002111334939
6164	0.002111334096
6165	0.002111333836
6166	0.002110461504
6167	0.002110121314
6168	0.002110121213
6169	0.002110120067
6170	0.002110119998
6171	0.002110118973
6172	0.002110116947
6173	0.002110115362
6174	0.002108578434
6175	0.002108131805
6176	0.002108129932
6177	0.002108129323
6178	0.002107949791
6179	0.002107131575
6180	0.002106854178
6181	0.002106850476
6182	0.002106847178
6183	0.002106639578
6184	0.002106634441
6185	0.002106633721
6186	0.002106300213
6187	0.002106300106
6188	0.002106299047
6189	0.002106283865
6190	0.002105470139
6191	0.002105468529
6192	0.002105468314
6193	0.002105467303
6194	0.002105467213
6195	0.002105088471
6196	0.002104892214
6197	0.002104892071
6198	0.002104890738
6199	0.002104890421
6200	0.002104638771
6201	0.002104635173
6202	0.002104632813
6203	0.002103498877
6204	0.002103316081
6205	0.002102983551
6206	0.002102983204
6207	0.002102142239
6208	0.002102141917
6209	0.002102120183
6210	0.002102119536
6211	0.002101150803
6212	0.002101150536
6213	0.002101150035
6214	0.002100944131
6215	0.002100943485
6216	0.002100943115
6217	0.002100937815
6218	0.002100922951
6219	0.002100922581
6220	0.002100286503
6221	0.002098091558
6222	0.002098087645
6223	0.002096583439
6224	0.00209657636
6225	0.002096482739
6226	0.002096482624
6227	0.00209648213
6228	0.002096480991
6229	0.002096476626
6230	0.002095358213
6231	0.002095171202
6232	0.002093857316
6233	0.002093375512
6234	0.002093375266
6235	0.002092885207
6236	0.002092885109
6237	0.002092876578
6238	0.002092841246
6239	0.002092839805
6240	0.002092838577
6241	0.002092836705
6242	0.002092835932
6243	0.00209283552
6244	0.002092822134
6245	0.002091753767
6246	0.002091753527
6247	0.002091606412
6248	0.002091590052
6249	0.002091589492
6250	0.002091587241
6251	0.002091587165
6252	0.002091583837
6253	0.002091583561
6254	0.002091583561
6255	0.002091015544
6256	0.002091015425
6257	0.002091011284
6258	0.002090867477
6259	0.002090865478
6260	0.002090693392
6261	0.002090631496
6262	0.002090432192
6263	0.002089411364
6264	0.00208940802
6265	0.002089404978
6266	0.002089403996
6267	0.0020894018
6268	0.002089401174
6269	0.002089256204
6270	0.002089117049
6271	0.002089116332
6272	0.002088966012
6273	0.002088964581
6274	0.002088962983
6275	0.00208817768
6276	0.002088177558
6277	0.002087220187
6278	0.002087219416
6279	0.002086126459
6280	0.002086124825
6281	0.002085881286
6282	0.002085881183
6283	0.002085879974
6284	0.00208571361
6285	0.002085709326
6286	0.002085707843
6287	0.002083922816
6288	0.002083922782
6289	0.002083920369
6290	0.002083727393
6291	0.002083726925
6292	0.002083723808
6293	0.002083704467
6294	0.00208370082
6295	0.002083700494
6296	0.002083697989
6297	0.002083697723
6298	0.002083692911
6299	0.002083684967
6300	0.002083684634
6301	0.002083683567
6302	0.002083123311
6303	0.002082485378
6304	0.002082484758
6305	0.002082484614
6306	0.002082484315
6307	0.002082484113
6308	0.002082483089
6309	0.002082481649
6310	0.002082478454
6311	0.002082300867
6312	0.002082300371
6313	0.002082299369
6314	0.002082297745
6315	0.002082296358
6316	0.002081037114
6317	0.002081037114
6318	0.002081037114
6319	0.002081035141
6320	0.002080845357
6321	0.002080844667
6322	0.002080844471
6323	0.002080512161
6324	0.00208050755
6325	0.002080500561
6326	0.00207997039
6327	0.0020799703
6328	0.002079718053
6329	0.002078435576
6330	0.002078432554
6331	0.00207843203
6332	0.002078428986
6333	0.002078265714
6334	0.002078265653
6335	0.002078263293
6336	0.002078247645
6337	0.002078058463
6338	0.002077231203
6339	0.002077209819
6340	0.002077205739
6341	0.00207677801
6342	0.002076777802
6343	0.002076775187
6344	0.002076644903
6345	0.002076191589
6346	0.00207609591
6347	0.002075908849
6348	0.002075907443
6349	0.002075907289
6350	0.002075906697
6351	0.002075906125
6352	0.002075895872
6353	0.002075895191
6354	0.002075893258
6355	0.002075705531
6356	0.002075704218
6357	0.002074261371
6358	0.00207425503
6359	0.002074253979
6360	0.002074249601
6361	0.002074249601
6362	0.002074224476
6363	0.002074217188
6364	0.002074216699
6365	0.002074216185
6366	0.002074207149
6367	0.00207420296
6368	0.0020741969
6369	0.002074162842
6370	0.002074159407
6371	0.002074158979
6372	0.002074146332
6373	0.002073302836
6374	0.002072856389
6375	0.002072854831
6376	0.002072854577
6377	0.002072854282
6378	0.002072532975
6379	0.002072531684
6380	0.002072529
6381	0.002072370594
6382	0.002072362751
6383	0.002072362635
6384	0.002071415379
6385	0.0020708837
6386	0.00207029623
6387	0.002070291309
6388	0.002070289517
6389	0.002070287715
6390	0.002070285086
6391	0.002070284478
6392	0.002068906917
6393	0.002067683811
6394	0.002067499785
6395	0.002067499464
6396	0.00206618616
6397	0.002066185949
6398	0.002066171516
6399	0.002065600751
6400	0.002065175224
6401	0.002065175085
6402	0.002065174699
6403	0.002065174573
6404	0.00206517444
6405	0.002065174128
6406	0.002064855282
6407	0.002064855282
6408	0.002063970291
6409	0.002063112935
6410	0.002063111315
6411	0.002063111315
6412	0.00206310923
6413	0.002062575106
6414	0.002062574454
6415	0.002062573296
6416	0.002062572977
6417	0.002062571919
6418	0.002062571919
6419	0.002062013406
6420	0.002062013091
