iter	Passed	Remaining
3250	20340	42226
3251	20346	42220
3252	20355	42218
3253	20361	42211
3254	20367	42205
3255	20375	42202
3256	20381	42195
3257	20386	42186
3258	20394	42185
3259	20400	42176
3260	20406	42171
3261	20416	42172
3262	20423	42168
3263	20429	42160
3264	20434	42152
3265	20443	42150
3266	20449	42143
3267	20456	42139
3268	20463	42134
3269	20468	42126
3270	20477	42125
3271	20482	42117
3272	20490	42113
3273	20497	42108
3274	20505	42107
3275	20511	42098
3276	20518	42095
3277	20525	42089
3278	20532	42085
3279	20540	42082
3280	20546	42075
3281	20554	42073
3282	20562	42071
3283	20571	42070
3284	20578	42065
3285	20585	42060
3286	20596	42064
3287	20604	42061
3288	20611	42056
3289	20618	42051
3290	20626	42048
3291	20631	42039
3292	20639	42037
3293	20644	42029
3294	20652	42025
3295	20659	42021
3296	20667	42018
3297	20673	42010
3298	20678	42002
3299	20688	42003
3300	20693	41995
3301	20703	41995
3302	20708	41988
3303	20715	41982
3304	20721	41976
3305	20728	41970
3306	20736	41968
3307	20745	41967
3308	20753	41964
3309	20759	41957
3310	20764	41949
3311	20770	41941
3312	20779	41942
3313	20785	41935
3314	20791	41927
3315	20800	41926
3316	20807	41922
3317	20813	41916
3318	20820	41909
3319	20826	41903
3320	20832	41897
3321	20840	41893
3322	20846	41888
3323	20852	41880
3324	20859	41875
3325	20869	41876
3326	20881	41882
3327	20886	41873
3328	20892	41867
3329	20899	41861
3330	20905	41854
3331	20913	41852
3332	20919	41844
3333	20926	41840
3334	20932	41833
3335	20937	41825
3336	20942	41816
3337	20948	41808
3338	20957	41807
3339	20962	41799
3340	20972	41801
3341	20978	41793
3342	20987	41793
3343	20995	41790
3344	21003	41787
3345	21009	41779
3346	21016	41774
3347	21022	41769
3348	21031	41766
3349	21036	41759
3350	21042	41752
3351	21050	41749
3352	21058	41745
3353	21064	41740
3354	21070	41732
3355	21076	41726
3356	21085	41724
3357	21093	41721
3358	21101	41719
3359	21107	41713
3360	21114	41707
3361	21120	41701
3362	21126	41694
3363	21136	41695
3364	21142	41687
3365	21152	41689
3366	21158	41683
3367	21167	41682
3368	21174	41675
3369	21186	41681
3370	21197	41684
3371	21207	41684
3372	21219	41689
3373	21229	41690
3374	21239	41692
3375	21247	41689
3376	21254	41685
3377	21262	41681
3378	21268	41674
3379	21275	41669
3380	21281	41663
3381	21287	41656
3382	21298	41659
3383	21304	41652
3384	21311	41647
3385	21317	41640
3386	21326	41639
3387	21332	41633
3388	21340	41629
3389	21346	41622
3390	21353	41617
3391	21365	41622
3392	21374	41622
3393	21381	41615
3394	21391	41616
3395	21397	41609
3396	21404	41604
3397	21412	41602
3398	21418	41596
3399	21426	41593
3400	21433	41587
3401	21442	41586
3402	21453	41589
3403	21460	41584
3404	21467	41579
3405	21476	41577
3406	21483	41573
3407	21492	41571
3408	21497	41563
3409	21507	41563
3410	21513	41557
3411	21520	41553
3412	21526	41546
3413	21532	41538
3414	21541	41537
3415	21548	41533
3416	21555	41528
3417	21562	41523
3418	21571	41520
3419	21576	41513
3420	21586	41514
3421	21592	41505
3422	21602	41507
3423	21608	41500
3424	21615	41495
3425	21622	41489
3426	21636	41498
3427	21642	41492
3428	21649	41486
3429	21655	41480
3430	21662	41474
3431	21670	41471
3432	21676	41464
3433	21684	41461
3434	21693	41461
3435	21702	41459
3436	21708	41452
3437	21714	41446
3438	21722	41442
3439	21730	41440
3440	21737	41434
3441	21743	41428
3442	21754	41429
3443	21762	41426
3444	21768	41420
3445	21777	41418
3446	21785	41415
3447	21791	41408
3448	21798	41403
3449	21804	41396
3450	21813	41395
3451	21821	41392
3452	21835	41399
3453	21844	41400
3454	21851	41394
3455	21858	41389
3456	21865	41383
3457	21872	41379
3458	21881	41377
3459	21888	41372
3460	21898	41374
3461	21906	41371
3462	21914	41367
3463	21920	41360
3464	21928	41357
3465	21939	41359
3466	21946	41354
3467	21953	41348
3468	21963	41350
3469	21971	41346
3470	21983	41351
3471	21992	41349
3472	21999	41344
3473	22006	41339
3474	22013	41334
3475	22019	41328
3476	22029	41329
3477	22035	41321
3478	22048	41326
3479	22059	41329
3480	22065	41323
3481	22072	41318
3482	22078	41310
3483	22088	41311
3484	22096	41307
3485	22108	41312
3486	22115	41308
3487	22123	41304
3488	22129	41297
3489	22139	41296
3490	22146	41292
3491	22157	41293
3492	22163	41287
3493	22171	41283
3494	22177	41277
3495	22185	41274
3496	22195	41274
3497	22210	41284
3498	22225	41293
3499	22242	41307
3500	22253	41308
3501	22260	41304
3502	22271	41306
3503	22281	41306
3504	22288	41301
3505	22295	41297
3506	22305	41297
3507	22326	41317
3508	22365	41371
3509	22383	41387
3510	22395	41390
3511	22406	41394
3512	22415	41392
3513	22440	41419
3514	22453	41425
3515	22465	41430
3516	22472	41423
3517	22483	41426
3518	22496	41431
3519	22502	41425
3520	22512	41425
3521	22519	41420
3522	22530	41422
3523	22543	41428
3524	22553	41427
3525	22564	41430
3526	22575	41432
3527	22590	41441
3528	22602	41445
3529	22614	41448
3530	22627	41454
3531	22634	41450
3532	22646	41453
3533	22656	41453
3534	22664	41449
3535	22674	41450
3536	22682	41446
3537	22690	41444
3538	22706	41453
3539	22718	41457
3540	22730	41462
3541	22745	41471
3542	22761	41482
3543	22776	41490
3544	22788	41495
3545	22801	41500
3546	22814	41506
3547	22833	41522
3548	22845	41525
3549	22855	41525
3550	22864	41523
3551	22871	41519
3552	22877	41512
3553	22893	41522
3554	22902	41521
3555	22914	41524
3556	22924	41523
3557	22932	41521
3558	22941	41518
3559	22952	41521
3560	22963	41522
3561	22973	41522
3562	22986	41528
3563	22994	41524
3564	23001	41518
3565	23008	41513
3566	23019	41515
3567	23028	41512
3568	23036	41508
3569	23044	41505
3570	23051	41500
3571	23061	41501
3572	23070	41497
3573	23081	41499
3574	23091	41499
3575	23099	41496
3576	23108	41493
3577	23116	41490
3578	23126	41489
3579	23134	41487
3580	23142	41483
3581	23149	41478
3582	23157	41474
3583	23166	41471
3584	23173	41466
3585	23183	41466
3586	23191	41462
3587	23201	41462
3588	23210	41460
3589	23217	41454
3590	23233	41465
3591	23250	41478
3592	23266	41488
3593	23281	41497
3594	23288	41491
3595	23297	41489
3596	23306	41487
3597	23312	41481
3598	23321	41478
3599	23329	41475
3600	23338	41472
3601	23345	41467
3602	23352	41460
3603	23358	41454
3604	23364	41447
3605	23374	41445
3606	23383	41444
3607	23390	41439
3608	23400	41438
3609	23410	41438
3610	23418	41434
3611	23425	41429
3612	23433	41425
3613	23439	41418
3614	23448	41415
3615	23456	41411
3616	23462	41404
3617	23470	41401
3618	23481	41402
3619	23487	41395
3620	23494	41389
3621	23506	41392
3622	23516	41392
3623	23523	41386
3624	23532	41385
3625	23540	41380
3626	23547	41375
3627	23553	41368
3628	23559	41360
3629	23567	41356
3630	23573	41349
3631	23581	41345
3632	23587	41338
3633	23594	41332
3634	23605	41334
3635	23612	41328
3636	23618	41321
3637	23628	41319
3638	23634	41313
3639	23643	41310
3640	23648	41302
3641	23655	41296
3642	23666	41298
3643	23672	41290
3644	23678	41283
3645	23688	41282
3646	23698	41281
3647	23705	41276
3648	23712	41270
3649	23719	41265
3650	23727	41261
3651	23733	41254
3652	23744	41255
3653	23752	41251
3654	23759	41245
3655	23767	41241
3656	23783	41252
3657	23798	41260
3658	23807	41258
3659	23816	41256
3660	23824	41252
3661	23834	41252
3662	23840	41244
3663	23846	41236
3664	23852	41230
3665	23861	41226
3666	23869	41222
3667	23878	41221
3668	23886	41217
3669	23898	41219
3670	23906	41215
3671	23913	41211
3672	23920	41205
3673	23927	41199
3674	23935	41194
3675	23943	41191
3676	23949	41184
3677	23958	41181
3678	23968	41181
3679	23975	41175
3680	23984	41173
3681	23991	41168
3682	24003	41170
3683	24009	41163
3684	24020	41163
3685	24030	41164
3686	24039	41161
3687	24049	41159
3688	24057	41156
3689	24064	41150
3690	24072	41146
3691	24080	41142
3692	24088	41138
3693	24096	41134
3694	24106	41134
3695	24115	41131
3696	24123	41127
3697	24132	41125
3698	24139	41120
3699	24147	41115
3700	24154	41111
3701	24162	41106
3702	24171	41103
3703	24179	41100
3704	24187	41095
3705	24196	41093
3706	24206	41093
3707	24212	41085
3708	24217	41076
3709	24225	41072
3710	24233	41068
3711	24252	41083
3712	24262	41081
3713	24273	41084
3714	24285	41086
3715	24298	41090
3716	24307	41087
3717	24314	41081
3718	24320	41075
3719	24328	41070
3720	24335	41064
3721	24345	41063
3722	24353	41060
3723	24360	41055
3724	24368	41050
3725	24375	41044
3726	24384	41042
3727	24393	41039
3728	24402	41037
3729	24409	41032
3730	24417	41027
3731	24424	41020
3732	24430	41013
3733	24438	41010
3734	24448	41008
3735	24458	41008
3736	24468	41007
3737	24477	41005
3738	24488	41006
3739	24500	41008
3740	24512	41012
3741	24526	41017
3742	24535	41014
3743	24542	41009
3744	24554	41012
3745	24562	41007
3746	24572	41006
3747	24580	41001
3748	24589	41000
3749	24596	40993
3750	24603	40988
3751	24614	40989
3752	24622	40984
3753	24628	40977
3754	24635	40971
3755	24642	40965
3756	24647	40957
3757	24657	40955
3758	24663	40949
3759	24672	40945
3760	24680	40941
3761	24690	40940
3762	24697	40935
3763	24706	40933
3764	24714	40928
3765	24721	40922
3766	24728	40917
3767	24739	40917
3768	24747	40913
3769	24757	40912
3770	24771	40917
3771	24778	40911
3772	24783	40903
3773	24792	40900
3774	24803	40901
3775	24810	40895
3776	24817	40889
3777	24827	40888
3778	24833	40881
3779	24840	40875
3780	24848	40871
3781	24859	40871
3782	24868	40869
3783	24880	40872
3784	24889	40868
3785	24897	40864
3786	24905	40859
3787	24913	40855
3788	24920	40850
3789	24929	40847
3790	24937	40843
3791	24950	40847
3792	24959	40844
3793	24967	40840
3794	24975	40835
3795	24982	40830
3796	24991	40827
3797	24998	40822
3798	25007	40818
3799	25015	40815
3800	25021	40807
3801	25030	40804
3802	25037	40799
3803	25045	40794
3804	25052	40788
3805	25058	40780
3806	25066	40776
3807	25074	40771
3808	25081	40766
3809	25092	40766
3810	25100	40763
3811	25107	40757
3812	25115	40752
3813	25122	40747
3814	25131	40743
3815	25140	40741
3816	25147	40735
3817	25158	40735
3818	25164	40728
3819	25171	40722
3820	25178	40717
3821	25188	40714
3822	25195	40709
3823	25206	40709
3824	25213	40703
3825	25225	40706
3826	25233	40701
3827	25242	40699
3828	25252	40698
3829	25262	40697
3830	25269	40691
3831	25280	40691
3832	25292	40692
3833	25302	40692
3834	25311	40689
3835	25324	40693
3836	25333	40691
3837	25340	40684
3838	25347	40679
3839	25352	40670
3840	25359	40663
3841	25372	40666
3842	25382	40666
3843	25391	40663
3844	25398	40658
3845	25404	40650
3846	25410	40642
3847	25415	40633
3848	25420	40623
3849	25425	40615
3850	25433	40610
3851	25439	40602
3852	25446	40597
3853	25452	40588
3854	25457	40580
3855	25464	40573
3856	25472	40569
3857	25479	40564
3858	25487	40559
3859	25494	40553
3860	25500	40545
3861	25505	40537
3862	25513	40531
3863	25518	40523
3864	25524	40515
3865	25530	40507
3866	25536	40500
3867	25544	40495
3868	25550	40488
3869	25556	40480
3870	25563	40475
3871	25574	40474
3872	25579	40466
3873	25584	40457
3874	25590	40450
3875	25596	40442
3876	25601	40433
3877	25609	40428
3878	25616	40422
3879	25623	40416
3880	25631	40411
3881	25637	40403
3882	25642	40395
3883	25648	40387
3884	25653	40378
3885	25660	40373
3886	25668	40368
3887	25675	40361
3888	25680	40353
3889	25690	40351
3890	25696	40344
3891	25704	40339
3892	25710	40332
3893	25718	40328
3894	25755	40368
3895	25774	40381
3896	25784	40379
3897	25793	40378
3898	25810	40387
3899	25824	40392
3900	25829	40383
3901	25840	40383
3902	25848	40379
3903	25859	40378
3904	25868	40376
3905	25878	40374
3906	25888	40373
3907	25893	40364
3908	25904	40363
3909	25909	40355
3910	25915	40348
3911	25923	40343
3912	25929	40336
3913	25939	40334
3914	25951	40336
3915	25957	40328
3916	25967	40326
3917	25973	40319
3918	25984	40318
3919	25989	40309
3920	26001	40311
3921	26007	40305
3922	26018	40304
3923	26030	40305
3924	26036	40298
3925	26042	40290
3926	26051	40287
3927	26057	40280
3928	26067	40278
3929	26071	40268
3930	26080	40264
3931	26088	40260
3932	26096	40256
3933	26100	40245
3934	26106	40237
3935	26111	40229
3936	26119	40223
3937	26125	40215
3938	26132	40210
3939	26138	40202
3940	26147	40199
3941	26152	40191
3942	26158	40183
3943	26164	40175
3944	26169	40166
3945	26177	40161
3946	26184	40155
3947	26191	40150
3948	26197	40141
3949	26203	40134
3950	26212	40131
3951	26217	40122
3952	26223	40115
3953	26229	40106
3954	26239	40104
3955	26245	40098
3956	26250	40089
3957	26256	40080
3958	26261	40072
3959	26266	40063
3960	26273	40057
3961	26279	40049
3962	26284	40040
3963	26295	40039
3964	26305	40039
3965	26314	40035
3966	26323	40032
3967	26333	40030
3968	26344	40030
3969	26350	40024
3970	26360	40021
3971	26368	40017
3972	26374	40009
3973	26379	40001
3974	26387	39996
3975	26393	39988
3976	26400	39981
3977	26408	39977
3978	26414	39971
3979	26424	39969
3980	26430	39960
3981	26438	39956
3982	26446	39951
3983	26454	39947
3984	26459	39938
3985	26465	39931
3986	26471	39923
3987	26477	39914
3988	26483	39907
3989	26490	39901
3990	26498	39896
3991	26506	39893
3992	26513	39887
3993	26522	39882
3994	26528	39875
3995	26536	39870
3996	26542	39863
3997	26548	39855
3998	26556	39851
3999	26564	39846
4000	26569	39837
4001	26575	39829
4002	26582	39824
4003	26589	39817
4004	26594	39808
4005	26602	39804
4006	26607	39795
4007	26615	39790
4008	26622	39783
4009	26630	39780
4010	26636	39772
4011	26641	39763
4012	26647	39755
4013	26655	39750
4014	26664	39747
4015	26670	39739
4016	26676	39732
4017	26686	39730
4018	26694	39725
4019	26702	39721
4020	26708	39714
4021	26714	39706
4022	26720	39699
4023	26729	39695
4024	26735	39687
4025	26740	39679
4026	26753	39681
4027	26760	39676
4028	26768	39671
4029	26777	39667
4030	26786	39664
4031	26796	39662
4032	26802	39655
4033	26810	39650
4034	26817	39645
4035	26831	39648
4036	26840	39645
4037	26852	39647
4038	26863	39646
4039	26873	39645
4040	26880	39639
4041	26890	39636
4042	26901	39636
4043	26910	39633
4044	26919	39631
4045	26933	39635
4046	26944	39634
4047	26951	39628
4048	26963	39629
4049	26975	39631
4050	26987	39631
4051	26999	39632
4052	27012	39635
4053	27023	39635
4054	27033	39633
4055	27043	39632
4056	27055	39632
4057	27062	39627
4058	27075	39629
4059	27086	39629
4060	27096	39626
4061	27102	39619
4062	27110	39614
4063	27119	39610
4064	27128	39607
4065	27140	39608
4066	27152	39610
4067	27159	39604
4068	27171	39605
4069	27180	39602
4070	27190	39600
4071	27199	39597
4072	27210	39595
4073	27220	39594
4074	27230	39592
4075	27238	39587
4076	27244	39580
4077	27250	39572
4078	27256	39564
4079	27264	39560
4080	27272	39555
4081	27278	39548
4082	27286	39543
4083	27293	39537
4084	27301	39532
4085	27308	39525
4086	27316	39521
4087	27329	39522
4088	27343	39527
4089	27358	39533
4090	27376	39542
4091	27388	39543
4092	27399	39543
4093	27408	39539
4094	27419	39538
4095	27431	39539
4096	27445	39543
4097	27456	39543
4098	27465	39540
4099	27473	39535
4100	27483	39532
4101	27490	39527
4102	27499	39523
4103	27507	39518
4104	27516	39514
4105	27526	39513
4106	27533	39506
4107	27543	39504
4108	27552	39501
4109	27560	39497
4110	27568	39491
4111	27578	39490
4112	27588	39487
4113	27595	39481
4114	27603	39476
4115	27609	39469
4116	27614	39459
4117	27619	39450
4118	27628	39447
4119	27638	39444
4120	27646	39440
4121	27653	39434
4122	27666	39435
4123	27679	39438
4124	27690	39438
4125	27699	39434
4126	27708	39430
4127	27715	39424
4128	27727	39425
4129	27733	39418
4130	27744	39416
4131	27752	39411
4132	27762	39410
4133	27773	39408
4134	27780	39403
4135	27787	39397
4136	27794	39390
4137	27799	39381
4138	27809	39380
4139	27819	39377
4140	27831	39378
4141	27841	39375
4142	27847	39368
4143	27855	39363
4144	27861	39355
4145	27869	39350
4146	27882	39352
4147	27892	39350
4148	27900	39345
4149	27913	39348
4150	27924	39347
4151	27936	39347
4152	27948	39348
4153	27955	39342
4154	27964	39338
4155	27972	39333
4156	27978	39326
4157	27986	39321
4158	27993	39314
4159	28002	39311
4160	28012	39309
4161	28019	39302
4162	28027	39297
4163	28037	39295
4164	28045	39290
4165	28052	39284
4166	28061	39280
4167	28071	39278
4168	28082	39277
4169	28092	39276
4170	28100	39270
4171	28106	39263
4172	28115	39258
4173	28123	39254
4174	28131	39249
4175	28142	39248
4176	28153	39247
4177	28163	39245
4178	28171	39241
4179	28180	39236
4180	28190	39234
4181	28198	39229
4182	28206	39224
4183	28216	39222
4184	28223	39216
4185	28231	39210
4186	28240	39207
4187	28252	39208
4188	28260	39203
4189	28266	39195
4190	28275	39191
4191	28282	39184
4192	28289	39179
4193	28296	39172
4194	28306	39170
4195	28314	39165
4196	28323	39161
4197	28329	39154
4198	28340	39153
4199	28350	39150
4200	28367	39158
4201	28382	39163
4202	28399	39170
4203	28408	39166
4204	28415	39159
4205	28423	39155
4206	28432	39151
4207	28442	39149
4208	28449	39142
4209	28459	39140
4210	28467	39134
4211	28474	39128
4212	28480	39121
4213	28490	39118
4214	28497	39112
4215	28506	39108
4216	28513	39101
4217	28526	39103
4218	28536	39101
4219	28543	39094
4220	28555	39095
4221	28563	39089
4222	28570	39083
4223	28580	39081
4224	28589	39077
4225	28598	39074
4226	28603	39065
4227	28610	39058
4228	28620	39056
4229	28626	39049
4230	28639	39049
4231	28654	39054
4232	28664	39052
4233	28674	39049
4234	28686	39049
4235	28695	39046
4236	28704	39042
4237	28711	39036
4238	28722	39035
4239	28731	39031
4240	28739	39026
4241	28747	39020
4242	28753	39013
4243	28762	39009
4244	28769	39003
4245	28779	39001
4246	28789	38998
4247	28799	38995
4248	28808	38992
4249	28818	38989
4250	28825	38983
4251	28833	38978
4252	28845	38977
4253	28851	38971
4254	28863	38971
4255	28872	38967
4256	28878	38958
4257	28884	38950
4258	28894	38949
4259	28901	38942
4260	28912	38941
4261	28921	38937
4262	28934	38939
4263	28942	38933
4264	28951	38930
4265	28958	38923
4266	28965	38916
4267	28972	38910
4268	28980	38905
4269	28989	38901
4270	28997	38895
4271	29005	38891
4272	29014	38886
4273	29020	38880
4274	29028	38874
4275	29035	38867
4276	29043	38862
4277	29051	38857
4278	29057	38850
4279	29063	38842
4280	29075	38842
4281	29081	38834
4282	29088	38827
4283	29095	38820
4284	29102	38814
4285	29113	38813
4286	29124	38811
4287	29130	38804
4288	29136	38796
4289	29141	38787
4290	29148	38780
4291	29154	38773
4292	29161	38766
4293	29173	38766
4294	29180	38760
4295	29186	38752
4296	29193	38745
4297	29202	38741
4298	29207	38733
4299	29215	38727
4300	29223	38722
4301	29232	38718
4302	29238	38710
4303	29245	38704
4304	29256	38702
4305	29264	38697
4306	29270	38689
4307	29277	38683
4308	29284	38676
4309	29293	38672
4310	29300	38666
4311	29306	38658
4312	29312	38651
4313	29319	38644
4314	29326	38637
4315	29334	38631
4316	29341	38626
4317	29351	38623
4318	29359	38617
4319	29364	38608
4320	29373	38605
4321	29387	38608
4322	29398	38606
4323	29411	38607
4324	29420	38603
4325	29428	38598
4326	29434	38590
4327	29445	38588
4328	29450	38580
4329	29456	38572
4330	29464	38567
4331	29474	38564
4332	29480	38556
4333	29486	38549
4334	29493	38541
4335	29501	38537
4336	29510	38533
4337	29516	38524
4338	29522	38516
4339	29528	38509
4340	29535	38502
4341	29543	38498
4342	29549	38490
4343	29562	38490
4344	29568	38483
4345	29575	38476
4346	29582	38469
4347	29591	38466
4348	29598	38459
4349	29605	38453
4350	29611	38444
4351	29619	38439
4352	29630	38438
4353	29637	38432
4354	29643	38423
4355	29648	38415
4356	29657	38411
4357	29662	38402
4358	29672	38399
4359	29679	38393
4360	29689	38390
4361	29695	38382
4362	29702	38375
4363	29706	38365
4364	29713	38358
4365	29720	38352
4366	29726	38344
4367	29735	38340
4368	29742	38333
4369	29750	38328
4370	29755	38319
4371	29761	38311
4372	29768	38304
4373	29772	38294
4374	29778	38286
4375	29783	38277
4376	29789	38269
4377	29796	38262
4378	29801	38254
4379	29807	38246
4380	29814	38240
4381	29822	38233
4382	29829	38227
4383	29836	38220
4384	29841	38212
4385	29849	38206
4386	29859	38204
4387	29867	38199
4388	29873	38190
4389	29878	38181
4390	29883	38172
4391	29888	38164
4392	29895	38157
4393	29903	38151
4394	29913	38149
4395	29920	38142
4396	29930	38140
4397	29936	38131
4398	29943	38125
4399	29950	38118
4400	29955	38109
4401	29960	38100
4402	29967	38093
4403	29972	38085
4404	29979	38078
4405	29985	38070
4406	29993	38065
4407	30000	38058
4408	30007	38051
4409	30014	38045
4410	30022	38040
4411	30029	38034
4412	30041	38033
4413	30046	38024
4414	30052	38015
4415	30057	38007
4416	30062	37998
4417	30068	37990
4418	30076	37985
4419	30081	37976
4420	30087	37968
4421	30097	37965
4422	30106	37961
4423	30113	37954
4424	30118	37946
4425	30124	37937
4426	30129	37929
4427	30135	37920
4428	30142	37915
4429	30147	37905
4430	30158	37903
4431	30163	37894
4432	30171	37889
4433	30176	37880
4434	30183	37874
4435	30188	37865
4436	30193	37856
4437	30201	37850
4438	30209	37845
4439	30215	37838
4440	30222	37831
4441	30229	37823
4442	30242	37824
4443	30250	37819
4444	30255	37811
4445	30262	37804
4446	30268	37796
4447	30274	37788
4448	30279	37779
4449	30288	37775
4450	30293	37766
4451	30299	37758
4452	30308	37754
4453	30315	37748
4454	30320	37739
4455	30327	37732
4456	30335	37726
4457	30340	37718
4458	30347	37711
4459	30353	37703
4460	30358	37694
4461	30363	37685
4462	30369	37677
4463	30375	37669
4464	30381	37662
4465	30395	37664
4466	30406	37662
4467	30419	37663
4468	30431	37662
4469	30438	37656
4470	30444	37648
4471	30455	37647
4472	30463	37642
4473	30468	37633
4474	30473	37623
4475	30481	37617
4476	30486	37609
4477	30491	37600
4478	30498	37594
4479	30504	37585
4480	30513	37582
4481	30519	37574
4482	30527	37568
4483	30532	37559
4484	30540	37554
4485	30546	37546
4486	30551	37537
4487	30558	37530
4488	30564	37523
4489	30572	37517
4490	30579	37510
4491	30584	37502
4492	30591	37494
4493	30604	37496
4494	30613	37491
4495	30618	37482
4496	30623	37474
4497	30630	37468
4498	30636	37459
4499	30642	37452
4500	30650	37446
4501	30657	37440
4502	30664	37433
4503	30670	37425
4504	30676	37417
4505	30681	37408
4506	30687	37400
4507	30695	37395
4508	30701	37387
4509	30709	37382
4510	30715	37374
4511	30724	37370
4512	30729	37362
4513	30736	37354
4514	30743	37348
4515	30748	37339
4516	30758	37336
4517	30763	37327
4518	30769	37319
4519	30775	37312
4520	30782	37304
4521	30790	37299
4522	30795	37291
4523	30801	37283
4524	30806	37273
4525	30810	37263
4526	30815	37255
4527	30822	37248
4528	30827	37239
4529	30834	37232
4530	30842	37227
4531	30849	37221
4532	30856	37214
4533	30862	37206
4534	30870	37201
4535	30877	37194
4536	30885	37189
4537	30894	37184
4538	30903	37180
4539	30909	37173
4540	30915	37165
4541	30923	37160
4542	30931	37154
4543	30938	37148
4544	30945	37140
4545	30951	37133
4546	30956	37124
4547	30964	37119
4548	30971	37112
4549	30978	37105
4550	30989	37103
4551	31000	37102
4552	31005	37094
4553	31012	37086
4554	31017	37078
4555	31022	37069
4556	31030	37063
4557	31036	37056
4558	31044	37050
4559	31051	37043
4560	31056	37035
4561	31067	37032
4562	31072	37024
4563	31079	37017
4564	31086	37010
4565	31092	37003
4566	31104	37003
4567	31112	36997
4568	31120	36992
4569	31127	36985
4570	31133	36976
4571	31138	36968
4572	31144	36960
4573	31150	36953
4574	31158	36947
4575	31168	36944
4576	31174	36936
4577	31179	36927
4578	31185	36919
4579	31191	36912
4580	31197	36904
4581	31204	36898
4582	31212	36892
4583	31219	36885
4584	31231	36884
4585	31238	36878
4586	31245	36872
4587	31251	36864
4588	31257	36856
4589	31265	36850
4590	31273	36845
4591	31281	36839
4592	31289	36834
4593	31295	36827
4594	31303	36821
4595	31313	36818
4596	31321	36813
4597	31327	36805
4598	31338	36803
4599	31344	36795
4600	31350	36787
4601	31357	36781
4602	31363	36773
4603	31377	36774
4604	31383	36767
4605	31390	36760
4606	31397	36754
4607	31404	36747
4608	31417	36748
4609	31431	36749
4610	31440	36744
4611	31449	36740
4612	31457	36735
4613	31466	36731
4614	31474	36726
4615	31480	36718
4616	31488	36712
4617	31493	36703
4618	31502	36699
4619	31509	36693
4620	31518	36689
4621	31527	36684
4622	31536	36679
4623	31542	36671
4624	31548	36664
4625	31555	36657
4626	31561	36649
4627	31574	36650
4628	31585	36648
4629	31592	36641
4630	31600	36636
4631	31608	36630
4632	31617	36626
4633	31622	36618
4634	31628	36609
4635	31634	36601
4636	31643	36597
4637	31651	36592
4638	31657	36584
4639	31667	36581
4640	31675	36576
4641	31682	36569
4642	31688	36561
4643	31694	36554
4644	31703	36549
4645	31710	36542
4646	31716	36535
4647	31722	36526
4648	31734	36526
4649	31743	36522
4650	31749	36514
4651	31755	36506
4652	31765	36503
4653	31771	36495
4654	31779	36490
4655	31785	36481
4656	31791	36474
4657	31798	36468
4658	31805	36461
4659	31812	36455
4660	31823	36452
4661	31830	36446
4662	31837	36439
4663	31843	36431
4664	31849	36423
4665	31858	36419
4666	31864	36411
4667	31870	36404
4668	31883	36403
4669	31893	36400
4670	31898	36392
4671	31905	36385
4672	31911	36377
4673	31917	36369
4674	31926	36365
4675	31932	36357
4676	31942	36353
4677	31947	36345
4678	31958	36343
4679	31964	36335
4680	31972	36330
4681	31979	36323
4682	31988	36318
4683	31995	36312
4684	32004	36308
4685	32011	36301
4686	32018	36294
4687	32025	36287
4688	32035	36284
4689	32042	36278
4690	32048	36271
4691	32061	36270
4692	32071	36267
4693	32077	36259
4694	32086	36255
4695	32093	36248
4696	32102	36244
4697	32108	36236
4698	32117	36231
4699	32124	36225
4700	32133	36221
4701	32139	36212
4702	32144	36204
4703	32155	36201
4704	32170	36204
4705	32176	36197
4706	32184	36191
4707	32192	36185
4708	32201	36181
4709	32206	36173
4710	32216	36169
4711	32221	36160
4712	32233	36159
4713	32239	36151
4714	32246	36145
4715	32254	36139
4716	32262	36133
4717	32269	36126
4718	32276	36120
4719	32282	36112
4720	32288	36104
4721	32295	36098
4722	32305	36094
4723	32316	36092
4724	32321	36083
4725	32329	36078
4726	32335	36070
4727	32340	36061
4728	32349	36057
4729	32355	36049
4730	32366	36046
4731	32372	36039
4732	32380	36034
4733	32386	36026
4734	32392	36018
4735	32398	36009
4736	32404	36002
4737	32413	35998
4738	32419	35989
4739	32433	35991
4740	32445	35990
4741	32454	35986
4742	32463	35981
4743	32476	35981
4744	32485	35976
4745	32495	35973
4746	32500	35965
4747	32508	35959
4748	32517	35954
4749	32527	35951
4750	32534	35944
4751	32546	35943
4752	32556	35939
4753	32565	35935
4754	32575	35932
4755	32581	35924
4756	32591	35921
4757	32597	35913
4758	32606	35908
4759	32612	35901
4760	32621	35896
4761	32630	35892
4762	32637	35886
4763	32644	35878
4764	32652	35873
4765	32660	35867
4766	32668	35862
4767	32674	35854
4768	32680	35846
4769	32688	35840
4770	32694	35832
4771	32702	35827
4772	32708	35820
4773	32716	35813
4774	32726	35810
4775	32732	35802
4776	32738	35795
4777	32748	35791
4778	32755	35785
4779	32762	35778
4780	32771	35773
4781	32781	35770
4782	32788	35763
4783	32795	35757
4784	32804	35752
4785	32811	35745
4786	32819	35739
4787	32825	35731
4788	32838	35731
4789	32848	35728
4790	32854	35721
4791	32861	35714
4792	32871	35710
4793	32880	35706
4794	32888	35700
4795	32898	35696
4796	32906	35691
4797	32914	35686
4798	32920	35678
4799	32929	35673
4800	32935	35665
4801	32942	35658
4802	32948	35650
4803	32953	35642
